state,file_week_end,initial_claims,claim_week_end,continued_claims,covered_employment,unemployment_rate
Alaska,4/21/2018,984,4/14/2018,"9,892","307,707",3.21
Alaska,4/28/2018,944,4/21/2018,"9,274","307,707",3.01
Alaska,5/5/2018,865,4/28/2018,"9,507","307,707",3.09
Alaska,5/12/2018,791,5/5/2018,"9,066","307,707",2.95
Alaska,5/19/2018,914,5/12/2018,"8,520","307,707",2.77
Alaska,5/26/2018,"1,172",5/19/2018,"8,020","307,707",2.61
Alaska,6/2/2018,988,5/26/2018,"7,688","307,707",2.5
Alaska,6/9/2018,865,6/2/2018,"7,572","307,707",2.46
Alaska,6/16/2018,854,6/9/2018,"7,183","307,707",2.33
Alaska,6/23/2018,862,6/16/2018,"6,709","307,707",2.18
Alaska,6/30/2018,784,6/23/2018,"6,430","307,707",2.09
Alaska,7/7/2018,776,6/30/2018,"6,136","307,707",1.99
Alaska,7/14/2018,750,7/7/2018,"6,203","306,856",2.02
Alaska,7/21/2018,684,7/14/2018,"6,196","306,856",2.02
Alaska,7/28/2018,743,7/21/2018,"5,895","306,856",1.92
Alaska,8/4/2018,773,7/28/2018,"5,876","306,856",1.91
Alaska,8/11/2018,724,8/4/2018,"5,758","306,856",1.88
Alaska,8/18/2018,788,8/11/2018,"5,664","306,856",1.85
Alaska,8/25/2018,874,8/18/2018,"5,450","306,856",1.78
Alaska,9/1/2018,839,8/25/2018,"5,348","306,856",1.74
Alaska,9/8/2018,751,9/1/2018,"5,197","306,856",1.69
Alaska,9/15/2018,837,9/8/2018,"5,269","306,856",1.72
Alaska,9/22/2018,947,9/15/2018,"5,308","306,856",1.73
Alaska,9/29/2018,901,9/22/2018,"5,582","306,856",1.82
Alaska,10/6/2018,922,9/29/2018,"5,650","306,856",1.84
Alaska,10/13/2018,"1,136",10/6/2018,"5,618","306,445",1.83
Alaska,10/20/2018,"1,148",10/13/2018,"5,923","306,445",1.93
Alaska,10/27/2018,"1,224",10/20/2018,"6,600","306,445",2.15
Alaska,11/3/2018,"1,352",10/27/2018,"6,750","306,445",2.2
Alaska,11/10/2018,"1,462",11/3/2018,"7,688","306,445",2.51
Alaska,11/17/2018,"1,342",11/10/2018,"8,081","306,445",2.64
Alaska,11/24/2018,"1,122",11/17/2018,"8,759","306,445",2.86
Alaska,12/1/2018,"1,214",11/24/2018,"9,594","306,445",3.13
Alaska,12/8/2018,"1,231",12/1/2018,"9,498","306,445",3.1
Alaska,12/15/2018,"1,198",12/8/2018,"9,916","306,445",3.24
Alaska,12/22/2018,"1,111",12/15/2018,"10,012","306,445",3.27
Alaska,12/29/2018,"1,099",12/22/2018,"9,972","306,445",3.25
Alaska,1/5/2019,"1,240",12/29/2018,"10,560","306,445",3.45
Alaska,1/12/2019,"1,805",1/5/2019,"10,605","306,108",3.46
Alaska,1/19/2019,"1,423",1/12/2019,"10,505","306,108",3.43
Alaska,1/26/2019,"1,119",1/19/2019,"10,617","306,108",3.47
Alaska,2/2/2019,"1,145",1/26/2019,"10,175","306,108",3.32
Alaska,2/9/2019,"1,029",2/2/2019,"10,324","306,108",3.37
Alaska,2/16/2019,"1,022",2/9/2019,"9,707","306,108",3.17
Alaska,2/23/2019,904,2/16/2019,"10,165","306,108",3.32
Alaska,3/2/2019,926,2/23/2019,"9,334","306,108",3.05
Alaska,3/9/2019,949,3/2/2019,"9,649","306,108",3.15
Alaska,3/16/2019,955,3/9/2019,"8,934","306,108",2.92
Alaska,3/23/2019,850,3/16/2019,"9,264","306,108",3.03
Alaska,3/30/2019,887,3/23/2019,"8,523","306,108",2.78
Alaska,4/6/2019,891,3/30/2019,"8,583","306,108",2.8
Alaska,4/13/2019,992,4/6/2019,"7,853","305,751",2.57
Alaska,4/20/2019,862,4/13/2019,"7,792","305,751",2.55
Alaska,4/27/2019,863,4/20/2019,"7,604","305,751",2.49
Alaska,5/4/2019,823,4/27/2019,"7,512","305,751",2.46
Alaska,5/11/2019,771,5/4/2019,"7,280","305,751",2.38
Alaska,5/18/2019,819,5/11/2019,"6,861","305,751",2.24
Alaska,5/25/2019,987,5/18/2019,"6,601","305,751",2.16
Alaska,6/1/2019,973,5/25/2019,"6,235","305,751",2.04
Alaska,6/8/2019,909,6/1/2019,"6,375","305,751",2.09
Alaska,6/15/2019,733,6/8/2019,"6,030","305,751",1.97
Alaska,6/22/2019,754,6/15/2019,"5,869","305,751",1.92
Alaska,6/29/2019,689,6/22/2019,"5,404","305,751",1.77
Alaska,7/6/2019,552,6/29/2019,"5,310","305,751",1.74
Alaska,7/13/2019,696,7/6/2019,"5,262","306,179",1.72
Alaska,7/20/2019,649,7/13/2019,"5,065","306,179",1.65
Alaska,7/27/2019,619,7/20/2019,"5,028","306,179",1.64
Alaska,8/3/2019,682,7/27/2019,"4,875","306,179",1.59
Alaska,8/10/2019,693,8/3/2019,"5,019","306,179",1.64
Alaska,8/17/2019,698,8/10/2019,"4,886","306,179",1.6
Alaska,8/24/2019,701,8/17/2019,"4,856","306,179",1.59
Alaska,8/31/2019,682,8/24/2019,"4,616","306,179",1.51
Alaska,9/7/2019,687,8/31/2019,"4,541","306,179",1.48
Alaska,9/14/2019,716,9/7/2019,"4,510","306,179",1.47
Alaska,9/21/2019,808,9/14/2019,"4,720","306,179",1.54
Alaska,9/28/2019,866,9/21/2019,"4,730","306,179",1.54
Alaska,10/5/2019,856,9/28/2019,"5,203","306,179",1.7
Alaska,10/12/2019,"1,184",10/5/2019,"5,094","306,493",1.66
Alaska,10/19/2019,"1,005",10/12/2019,"5,629","306,493",1.84
Alaska,10/26/2019,"1,109",10/19/2019,"6,260","306,493",2.04
Alaska,11/2/2019,"1,166",10/26/2019,"6,357","306,493",2.07
Alaska,11/9/2019,"1,319",11/2/2019,"7,103","306,493",2.32
Alaska,11/16/2019,"1,194",11/9/2019,"7,545","306,493",2.46
Alaska,11/23/2019,"1,243",11/16/2019,"8,527","306,493",2.78
Alaska,11/30/2019,941,11/23/2019,"8,196","306,493",2.67
Alaska,12/7/2019,"1,146",11/30/2019,"9,537","306,493",3.11
Alaska,12/14/2019,949,12/7/2019,"8,645","306,493",2.82
Alaska,12/21/2019,"1,027",12/14/2019,"9,772","306,493",3.19
Alaska,12/28/2019,860,12/21/2019,"8,659","306,493",2.83
Alaska,1/4/2020,981,12/28/2019,"10,177","306,493",3.32
Alaska,1/11/2020,"1,371",1/4/2020,"9,310","307,329",3.03
Alaska,1/18/2020,"1,181",1/11/2020,"9,984","307,329",3.25
Alaska,1/25/2020,"1,003",1/18/2020,"9,496","307,329",3.09
Alaska,2/1/2020,"1,122",1/25/2020,"9,579","307,329",3.12
Alaska,2/8/2020,980,2/1/2020,"9,161","307,329",2.98
Alaska,2/15/2020,915,2/8/2020,"9,343","307,329",3.04
Alaska,2/22/2020,773,2/15/2020,"8,864","307,329",2.88
Alaska,2/29/2020,874,2/22/2020,"8,938","307,329",2.91
Alaska,3/7/2020,815,2/29/2020,"8,266","307,329",2.69
Alaska,3/14/2020,"1,120",3/7/2020,"8,522","307,329",2.77
Alaska,3/21/2020,"7,847",3/14/2020,"8,512","307,329",2.77
Alaska,3/28/2020,"13,774",3/21/2020,"11,173","307,329",3.64
Alaska,4/4/2020,"14,590",3/28/2020,"19,845","307,329",6.46
Alaska,4/11/2020,"12,007",4/4/2020,"35,365","308,137",11.48
Alaska,4/18/2020,"12,201",4/11/2020,"48,096","308,137",15.61
Alaska,4/25/2020,"10,313",4/18/2020,"52,022","308,137",16.88
Alaska,5/2/2020,"8,718",4/25/2020,"49,893","308,137",16.19
Alaska,5/9/2020,"7,807",5/2/2020,"50,791","308,137",16.48
Alaska,5/16/2020,"7,741",5/9/2020,"50,049","308,137",16.24
Alaska,5/23/2020,"8,152",5/16/2020,"48,000","308,137",15.58
Alaska,5/30/2020,"7,452",5/23/2020,"47,344","308,137",15.36
Alaska,6/6/2020,"7,081",5/30/2020,"47,123","308,137",15.29
Alaska,6/13/2020,"6,797",6/6/2020,"45,792","308,137",14.86
Alaska,6/20/2020,"6,757",6/13/2020,"44,380","308,137",14.4
Alaska,6/27/2020,"6,467",6/20/2020,"43,208","308,137",14.02
Alaska,7/4/2020,"6,124",6/27/2020,"42,110","308,137",13.67
Alaska,7/11/2020,"9,572",7/4/2020,"43,225","308,691",14
Alaska,7/18/2020,"6,606",7/11/2020,"41,685","308,691",13.5
Alaska,7/25/2020,"6,069",7/18/2020,"40,596","308,691",13.15
Alaska,8/1/2020,"5,195",7/25/2020,"39,002","308,691",12.63
Alaska,8/8/2020,"4,619",8/1/2020,"34,442","308,691",11.16
Alaska,8/15/2020,"4,731",8/8/2020,"32,899","308,691",10.66
Alaska,8/22/2020,"4,344",8/15/2020,"31,673","308,691",10.26
Alaska,8/29/2020,"4,057",8/22/2020,"29,524","308,691",9.56
Alaska,9/5/2020,"3,817",8/29/2020,"27,536","308,691",8.92
Alaska,9/12/2020,"3,593",9/5/2020,"25,762","308,691",8.35
Arkansas,1/2/2016,"4,371",12/26/2015,"25,013","1,142,268",2.19
Arkansas,1/9/2016,"4,706",1/2/2016,"27,204","1,146,893",2.37
Arkansas,1/16/2016,"3,024",1/9/2016,"22,679","1,146,893",1.98
Arkansas,1/23/2016,"2,349",1/16/2016,"21,773","1,146,893",1.9
Arkansas,1/30/2016,"2,995",1/23/2016,"23,139","1,146,893",2.02
Arkansas,2/6/2016,"2,367",1/30/2016,"22,012","1,146,893",1.92
Arkansas,2/13/2016,"2,254",2/6/2016,"21,325","1,146,893",1.86
Arkansas,2/20/2016,"1,966",2/13/2016,"20,682","1,146,893",1.8
Arkansas,2/27/2016,"2,221",2/20/2016,"20,423","1,146,893",1.78
Arkansas,3/5/2016,"2,100",2/27/2016,"20,010","1,146,893",1.74
Arkansas,3/12/2016,"2,342",3/5/2016,"18,957","1,146,893",1.65
Arkansas,3/19/2016,"2,055",3/12/2016,"18,378","1,146,893",1.6
Arkansas,3/26/2016,"3,211",3/19/2016,"17,632","1,146,893",1.54
Arkansas,4/2/2016,"1,962",3/26/2016,"18,249","1,146,893",1.59
Arkansas,4/9/2016,"2,559",4/2/2016,"16,248","1,152,572",1.41
Arkansas,4/16/2016,"2,055",4/9/2016,"15,807","1,152,572",1.37
Arkansas,4/23/2016,"2,375",4/16/2016,"15,968","1,152,572",1.39
Arkansas,4/30/2016,"2,127",4/23/2016,"16,310","1,152,572",1.42
Arkansas,5/7/2016,"2,591",4/30/2016,"16,337","1,152,572",1.42
Arkansas,5/14/2016,"2,482",5/7/2016,"16,219","1,152,572",1.41
Arkansas,5/21/2016,"2,927",5/14/2016,"16,540","1,152,572",1.44
Arkansas,5/28/2016,"2,576",5/21/2016,"17,467","1,152,572",1.52
Arkansas,6/4/2016,"2,024",5/28/2016,"17,499","1,152,572",1.52
Arkansas,6/11/2016,"2,527",6/4/2016,"18,821","1,152,572",1.63
Arkansas,6/18/2016,"1,841",6/11/2016,"18,588","1,152,572",1.61
Arkansas,6/25/2016,"1,848",6/18/2016,"18,568","1,152,572",1.61
Arkansas,7/2/2016,"2,032",6/25/2016,"17,930","1,152,572",1.56
Arkansas,7/9/2016,"3,506",7/2/2016,"17,517","1,157,715",1.51
Arkansas,7/16/2016,"2,207",7/9/2016,"18,645","1,157,715",1.61
Arkansas,7/23/2016,"1,971",7/16/2016,"17,833","1,157,715",1.54
Arkansas,7/30/2016,"1,786",7/23/2016,"18,173","1,157,715",1.57
Arkansas,8/6/2016,"1,960",7/30/2016,"17,477","1,157,715",1.51
Arkansas,8/13/2016,"1,930",8/6/2016,"17,048","1,157,715",1.47
Arkansas,8/20/2016,"2,239",8/13/2016,"16,404","1,157,715",1.42
Arkansas,8/27/2016,"1,955",8/20/2016,"16,075","1,157,715",1.39
Arkansas,9/3/2016,"1,740",8/27/2016,"15,371","1,157,715",1.33
Arkansas,9/10/2016,"1,606",9/3/2016,"14,262","1,157,715",1.23
Arkansas,9/17/2016,"1,832",9/10/2016,"14,327","1,157,715",1.24
Arkansas,9/24/2016,"1,624",9/17/2016,"13,863","1,157,715",1.2
Arkansas,10/1/2016,"1,377",9/24/2016,"13,408","1,157,715",1.16
Arkansas,10/8/2016,"2,345",10/1/2016,"12,938","1,162,583",1.11
Arkansas,10/15/2016,"1,875",10/8/2016,"12,710","1,162,583",1.09
Arkansas,10/22/2016,"1,991",10/15/2016,"13,276","1,162,583",1.14
Arkansas,10/29/2016,"2,203",10/22/2016,"13,657","1,162,583",1.17
Arkansas,11/5/2016,"2,234",10/29/2016,"13,929","1,162,583",1.2
Arkansas,11/12/2016,"1,786",11/5/2016,"13,891","1,162,583",1.19
Arkansas,11/19/2016,"2,582",11/12/2016,"14,399","1,162,583",1.24
Arkansas,11/26/2016,"2,838",11/19/2016,"14,312","1,162,583",1.23
Arkansas,12/3/2016,"2,949",11/26/2016,"16,654","1,162,583",1.43
Arkansas,12/10/2016,"2,483",12/3/2016,"15,611","1,162,583",1.34
Arkansas,12/17/2016,"2,184",12/10/2016,"16,061","1,162,583",1.38
Arkansas,12/24/2016,"3,809",12/17/2016,"15,706","1,162,583",1.35
Arkansas,12/31/2016,"3,395",12/24/2016,"18,043","1,162,583",1.55
Arkansas,1/7/2017,"3,194",12/31/2016,"19,351","1,162,583",1.66
Arkansas,1/14/2017,"2,744",1/7/2017,"18,013","1,166,355",1.54
Arkansas,1/21/2017,"2,054",1/14/2017,"17,441","1,166,355",1.5
Arkansas,1/28/2017,"1,947",1/21/2017,"17,369","1,166,355",1.49
Arkansas,2/4/2017,"1,725",1/28/2017,"16,705","1,166,355",1.43
Arkansas,2/11/2017,"1,671",2/4/2017,"16,158","1,166,355",1.39
Arkansas,2/18/2017,"1,635",2/11/2017,"15,963","1,166,355",1.37
Arkansas,2/25/2017,"1,744",2/18/2017,"15,192","1,166,355",1.3
Arkansas,3/4/2017,"1,715",2/25/2017,"15,217","1,166,355",1.3
Arkansas,3/11/2017,"1,595",3/4/2017,"14,123","1,166,355",1.21
Arkansas,3/18/2017,"1,636",3/11/2017,"13,681","1,166,355",1.17
Arkansas,3/25/2017,"2,547",3/18/2017,"12,988","1,166,355",1.11
Arkansas,4/1/2017,"1,590",3/25/2017,"13,612","1,166,355",1.17
Arkansas,4/8/2017,"2,233",4/1/2017,"12,257","1,166,355",1.05
Arkansas,4/15/2017,"1,780",4/8/2017,"12,126","1,169,385",1.04
Arkansas,4/22/2017,"1,975",4/15/2017,"12,391","1,169,385",1.06
Arkansas,4/29/2017,"1,716",4/22/2017,"12,693","1,169,385",1.09
Arkansas,5/6/2017,"1,825",4/29/2017,"12,283","1,169,385",1.05
Arkansas,5/13/2017,"1,870",5/6/2017,"12,284","1,169,385",1.05
Arkansas,5/20/2017,"2,184",5/13/2017,"12,208","1,169,385",1.04
Arkansas,5/27/2017,"2,198",5/20/2017,"12,781","1,169,385",1.09
Arkansas,6/3/2017,"2,954",5/27/2017,"13,044","1,169,385",1.12
Arkansas,6/10/2017,"1,998",6/3/2017,"14,469","1,169,385",1.24
Arkansas,6/17/2017,"1,895",6/10/2017,"14,265","1,169,385",1.22
Arkansas,6/24/2017,"1,483",6/17/2017,"14,553","1,169,385",1.24
Arkansas,7/1/2017,"1,665",6/24/2017,"14,244","1,169,385",1.22
Arkansas,7/8/2017,"3,188",7/1/2017,"14,047","1,171,526",1.2
Arkansas,7/15/2017,"1,859",7/8/2017,"16,110","1,171,526",1.38
Arkansas,7/22/2017,"1,632",7/15/2017,"15,045","1,171,526",1.28
Arkansas,7/29/2017,"1,706",7/22/2017,"15,188","1,171,526",1.3
Arkansas,8/5/2017,"1,734",7/29/2017,"15,212","1,171,526",1.3
Arkansas,8/12/2017,"1,541",8/5/2017,"14,884","1,171,526",1.27
Arkansas,8/19/2017,"1,695",8/12/2017,"13,981","1,171,526",1.19
Arkansas,8/26/2017,"1,645",8/19/2017,"13,429","1,171,526",1.15
Arkansas,9/2/2017,"1,783",8/26/2017,"13,116","1,171,526",1.12
Arkansas,9/9/2017,"1,420",9/2/2017,"12,437","1,171,526",1.06
Arkansas,9/16/2017,"1,418",9/9/2017,"12,516","1,171,526",1.07
Arkansas,9/23/2017,"1,280",9/16/2017,"11,697","1,171,526",1
Arkansas,9/30/2017,"1,247",9/23/2017,"11,459","1,171,526",0.98
Arkansas,10/7/2017,"2,231",9/30/2017,"11,181","1,171,526",0.95
Arkansas,10/14/2017,"1,801",10/7/2017,"11,359","1,173,955",0.97
Arkansas,10/21/2017,"1,761",10/14/2017,"11,844","1,173,955",1.01
Arkansas,10/28/2017,"1,637",10/21/2017,"12,177","1,173,955",1.04
Arkansas,11/4/2017,"1,915",10/28/2017,"11,956","1,173,955",1.02
Arkansas,11/11/2017,"1,602",11/4/2017,"12,007","1,173,955",1.02
Arkansas,11/18/2017,"2,608",11/11/2017,"12,492","1,173,955",1.06
Arkansas,11/25/2017,"2,558",11/18/2017,"12,257","1,173,955",1.04
Arkansas,12/2/2017,"2,690",11/25/2017,"14,548","1,173,955",1.24
Arkansas,12/9/2017,"1,998",12/2/2017,"14,186","1,173,955",1.21
Arkansas,12/16/2017,"2,374",12/9/2017,"14,031","1,173,955",1.2
Arkansas,12/23/2017,"3,597",12/16/2017,"13,768","1,173,955",1.17
Arkansas,12/30/2017,"3,339",12/23/2017,"15,595","1,173,955",1.33
Arkansas,1/6/2018,"3,182",12/30/2017,"18,154","1,173,955",1.55
Arkansas,1/13/2018,"2,347",1/6/2018,"16,921","1,175,759",1.44
Arkansas,1/20/2018,"1,829",1/13/2018,"15,487","1,175,759",1.32
Arkansas,1/27/2018,"1,945",1/20/2018,"16,398","1,175,759",1.39
Arkansas,2/3/2018,"1,674",1/27/2018,"15,085","1,175,759",1.28
Arkansas,2/10/2018,"1,643",2/3/2018,"14,920","1,175,759",1.27
Arkansas,2/17/2018,"1,730",2/10/2018,"14,600","1,175,759",1.24
Arkansas,2/24/2018,"1,620",2/17/2018,"14,370","1,175,759",1.22
Arkansas,3/3/2018,"1,803",2/24/2018,"14,491","1,175,759",1.23
Arkansas,3/10/2018,"1,439",3/3/2018,"13,659","1,175,759",1.16
Arkansas,3/17/2018,"1,262",3/10/2018,"12,764","1,175,759",1.09
Arkansas,3/24/2018,"2,062",3/17/2018,"12,116","1,175,759",1.03
Arkansas,3/31/2018,"1,911",3/24/2018,"12,619","1,175,759",1.07
Arkansas,4/7/2018,"2,209",3/31/2018,"11,934","1,175,759",1.02
Arkansas,4/14/2018,"1,394",4/7/2018,"11,330","1,177,585",0.96
Arkansas,4/21/2018,"1,424",4/14/2018,"11,042","1,177,585",0.94
Arkansas,4/28/2018,"1,909",4/21/2018,"10,993","1,177,585",0.93
Arkansas,5/5/2018,"1,591",4/28/2018,"11,348","1,177,585",0.96
Arkansas,5/12/2018,"1,790",5/5/2018,"10,882","1,177,585",0.92
Arkansas,5/19/2018,"1,874",5/12/2018,"10,727","1,177,585",0.91
Arkansas,5/26/2018,"1,985",5/19/2018,"11,061","1,177,585",0.94
Arkansas,6/2/2018,"2,372",5/26/2018,"11,236","1,177,585",0.95
Arkansas,6/9/2018,"1,852",6/2/2018,"12,179","1,177,585",1.03
Arkansas,6/16/2018,"1,617",6/9/2018,"12,487","1,177,585",1.06
Arkansas,6/23/2018,"1,368",6/16/2018,"12,422","1,177,585",1.05
Arkansas,6/30/2018,"1,510",6/23/2018,"12,505","1,177,585",1.06
Arkansas,7/7/2018,"2,764",6/30/2018,"12,281","1,177,585",1.04
Arkansas,7/14/2018,"1,742",7/7/2018,"13,735","1,180,310",1.16
Arkansas,7/21/2018,"1,487",7/14/2018,"13,112","1,180,310",1.11
Arkansas,7/28/2018,"1,442",7/21/2018,"12,591","1,180,310",1.07
Arkansas,8/4/2018,"1,485",7/28/2018,"12,779","1,180,310",1.08
Arkansas,8/11/2018,"1,371",8/4/2018,"12,227","1,180,310",1.04
Arkansas,8/18/2018,"1,551",8/11/2018,"11,495","1,180,310",0.97
Arkansas,8/25/2018,"1,375",8/18/2018,"10,738","1,180,310",0.91
Arkansas,9/1/2018,"1,423",8/25/2018,"10,105","1,180,310",0.86
Arkansas,9/8/2018,"1,369",9/1/2018,"9,653","1,180,310",0.82
Arkansas,9/15/2018,"1,289",9/8/2018,"9,965","1,180,310",0.84
Arkansas,9/22/2018,"1,130",9/15/2018,"9,406","1,180,310",0.8
Arkansas,9/29/2018,"1,118",9/22/2018,"9,075","1,180,310",0.77
Arkansas,10/6/2018,"1,764",9/29/2018,"8,874","1,180,310",0.75
Arkansas,10/13/2018,"1,610",10/6/2018,"8,873","1,183,443",0.75
Arkansas,10/20/2018,"1,602",10/13/2018,"9,073","1,183,443",0.77
Arkansas,10/27/2018,"1,576",10/20/2018,"9,563","1,183,443",0.81
Arkansas,11/3/2018,"1,052",10/27/2018,"8,902","1,183,443",0.75
Arkansas,11/10/2018,"1,953",11/3/2018,"9,874","1,183,443",0.83
Arkansas,11/17/2018,"1,929",11/10/2018,"10,021","1,183,443",0.85
Arkansas,11/24/2018,"2,374",11/17/2018,"10,157","1,183,443",0.86
Arkansas,12/1/2018,"2,615",11/24/2018,"12,039","1,183,443",1.02
Arkansas,12/8/2018,"1,747",12/1/2018,"11,315","1,183,443",0.96
Arkansas,12/15/2018,"2,026",12/8/2018,"10,935","1,183,443",0.92
Arkansas,12/22/2018,"3,002",12/15/2018,"11,133","1,183,443",0.94
Arkansas,12/29/2018,"3,013",12/22/2018,"11,417","1,183,443",0.96
Arkansas,1/5/2019,"3,478",12/29/2018,"14,206","1,183,443",1.2
Arkansas,1/12/2019,"2,552",1/5/2019,"14,322","1,185,652",1.21
Arkansas,1/19/2019,"1,804",1/12/2019,"13,132","1,185,652",1.11
Arkansas,1/26/2019,"1,720",1/19/2019,"12,740","1,185,652",1.07
Arkansas,2/2/2019,"1,843",1/26/2019,"13,129","1,185,652",1.11
Arkansas,2/9/2019,"1,804",2/2/2019,"12,835","1,185,652",1.08
Arkansas,2/16/2019,"1,789",2/9/2019,"12,390","1,185,652",1.04
Arkansas,2/23/2019,"1,450",2/16/2019,"12,466","1,185,652",1.05
Arkansas,3/2/2019,"1,826",2/23/2019,"12,119","1,185,652",1.02
Arkansas,3/9/2019,"1,396",3/2/2019,"11,632","1,185,652",0.98
Arkansas,3/16/2019,"1,442",3/9/2019,"10,973","1,185,652",0.93
Arkansas,3/23/2019,"2,263",3/16/2019,"10,415","1,185,652",0.88
Arkansas,3/30/2019,"1,219",3/23/2019,"11,003","1,185,652",0.93
Arkansas,4/6/2019,"2,250",3/30/2019,"9,788","1,185,652",0.83
Arkansas,4/13/2019,"1,451",4/6/2019,"10,259","1,188,140",0.86
Arkansas,4/20/2019,"1,413",4/13/2019,"9,669","1,188,140",0.81
Arkansas,4/27/2019,"1,337",4/20/2019,"9,842","1,188,140",0.83
Arkansas,5/4/2019,"1,477",4/27/2019,"9,624","1,188,140",0.81
Arkansas,5/11/2019,"1,682",5/4/2019,"9,348","1,188,140",0.79
Arkansas,5/18/2019,"1,697",5/11/2019,"9,623","1,188,140",0.81
Arkansas,5/25/2019,"1,991",5/18/2019,"9,815","1,188,140",0.83
Arkansas,6/1/2019,"2,602",5/25/2019,"10,139","1,188,140",0.85
Arkansas,6/8/2019,"3,049",6/1/2019,"11,510","1,188,140",0.97
Arkansas,6/15/2019,"1,736",6/8/2019,"12,900","1,188,140",1.09
Arkansas,6/22/2019,"1,492",6/15/2019,"12,639","1,188,140",1.06
Arkansas,6/29/2019,"1,564",6/22/2019,"12,603","1,188,140",1.06
Arkansas,7/6/2019,"2,938",6/29/2019,"12,156","1,188,140",1.02
Arkansas,7/13/2019,"1,757",7/6/2019,"13,856","1,190,937",1.16
Arkansas,7/20/2019,"1,516",7/13/2019,"13,812","1,190,937",1.16
Arkansas,7/27/2019,"1,437",7/20/2019,"13,004","1,190,937",1.09
Arkansas,8/3/2019,"1,343",7/27/2019,"13,188","1,190,937",1.11
Arkansas,8/10/2019,"1,586",8/3/2019,"12,339","1,190,937",1.04
Arkansas,8/17/2019,"1,422",8/10/2019,"11,950","1,190,937",1
Arkansas,8/24/2019,"1,601",8/17/2019,"10,912","1,190,937",0.92
Arkansas,8/31/2019,"1,454",8/24/2019,"10,774","1,190,937",0.9
Arkansas,9/7/2019,"2,122",8/31/2019,"10,222","1,190,937",0.86
Arkansas,9/14/2019,"1,349",9/7/2019,"10,809","1,190,937",0.91
Arkansas,9/21/2019,"1,296",9/14/2019,"10,201","1,190,937",0.86
Arkansas,9/28/2019,"1,346",9/21/2019,"9,781","1,190,937",0.82
Arkansas,10/5/2019,"1,884",9/28/2019,"9,598","1,190,937",0.81
Arkansas,10/12/2019,"1,499",10/5/2019,"9,712","1,193,713",0.81
Arkansas,10/19/2019,"1,404",10/12/2019,"9,830","1,193,713",0.82
Arkansas,10/26/2019,"1,610",10/19/2019,"9,940","1,193,713",0.83
Arkansas,11/2/2019,"2,189",10/26/2019,"10,050","1,193,713",0.84
Arkansas,11/9/2019,"1,731",11/2/2019,"10,637","1,193,713",0.89
Arkansas,11/16/2019,"1,780",11/9/2019,"10,054","1,193,713",0.84
Arkansas,11/23/2019,"1,752",11/16/2019,"10,767","1,193,713",0.9
Arkansas,11/30/2019,"2,567",11/23/2019,"10,063","1,193,713",0.84
Arkansas,12/7/2019,"2,436",11/30/2019,"12,569","1,193,713",1.05
Arkansas,12/14/2019,"1,809",12/7/2019,"11,610","1,193,713",0.97
Arkansas,12/21/2019,"2,579",12/14/2019,"11,755","1,193,713",0.98
Arkansas,12/28/2019,"3,545",12/21/2019,"12,032","1,193,713",1.01
Arkansas,1/4/2020,"2,576",12/28/2019,"15,323","1,193,713",1.28
Arkansas,1/11/2020,"2,493",1/4/2020,"15,536","1,195,622",1.3
Arkansas,1/18/2020,"1,729",1/11/2020,"13,229","1,195,622",1.11
Arkansas,1/25/2020,"1,683",1/18/2020,"12,331","1,195,622",1.03
Arkansas,2/1/2020,"1,837",1/25/2020,"13,210","1,195,622",1.1
Arkansas,2/8/2020,"1,724",2/1/2020,"12,964","1,195,622",1.08
Arkansas,2/15/2020,"1,602",2/8/2020,"12,979","1,195,622",1.09
Arkansas,2/22/2020,"1,055",2/15/2020,"12,546","1,195,622",1.05
Arkansas,2/29/2020,"1,418",2/22/2020,"12,244","1,195,622",1.02
Arkansas,3/7/2020,"1,843",2/29/2020,"11,618","1,195,622",0.97
Arkansas,3/14/2020,"1,382",3/7/2020,"11,514","1,195,622",0.96
Arkansas,3/21/2020,"9,275",3/14/2020,"10,988","1,195,622",0.92
Arkansas,3/28/2020,"27,756",3/21/2020,"16,148","1,195,622",1.35
Arkansas,4/4/2020,"62,086",3/28/2020,"36,499","1,195,622",3.05
Arkansas,4/11/2020,"35,629",4/4/2020,"66,511","1,196,468",5.56
Arkansas,4/18/2020,"25,404",4/11/2020,"91,278","1,196,468",7.63
Arkansas,4/25/2020,"17,671",4/18/2020,"109,337","1,196,468",9.14
Arkansas,5/2/2020,"13,448",4/25/2020,"119,332","1,196,468",9.97
Arkansas,5/9/2020,"13,152",5/2/2020,"122,522","1,196,468",10.24
Arkansas,5/16/2020,"11,427",5/9/2020,"122,408","1,196,468",10.23
Arkansas,5/23/2020,"10,825",5/16/2020,"120,043","1,196,468",10.03
Arkansas,5/30/2020,"8,481",5/23/2020,"115,365","1,196,468",9.64
Arkansas,6/6/2020,"9,663",5/30/2020,"115,482","1,196,468",9.65
Arkansas,6/13/2020,"9,381",6/6/2020,"113,623","1,196,468",9.5
Arkansas,6/20/2020,"9,669",6/13/2020,"112,189","1,196,468",9.38
Arkansas,6/27/2020,"10,395",6/20/2020,"108,691","1,196,468",9.08
Arkansas,7/4/2020,"10,832",6/27/2020,"104,692","1,196,468",8.75
Arkansas,7/11/2020,"14,155",7/4/2020,"99,083","1,197,760",8.27
